day,status,count
2017-01-28T22:09:08.216000+00:00,Resolved,171
2017-01-28T22:09:08.216000+00:00,In Progress,0
2017-01-28T22:09:08.216000+00:00,Patch Available,97
2017-01-28T22:09:08.216000+00:00,Reopened,5
2017-01-28T22:09:08.216000+00:00,Closed,1232
2017-01-28T22:09:08.216000+00:00,Open,483
2017-01-29T22:09:08.216000+00:00,Resolved,176
2017-01-29T22:09:08.216000+00:00,In Progress,0
2017-01-29T22:09:08.216000+00:00,Patch Available,94
2017-01-29T22:09:08.216000+00:00,Reopened,5
2017-01-29T22:09:08.216000+00:00,Closed,1232
2017-01-29T22:09:08.216000+00:00,Open,482
2017-01-30T22:09:08.216000+00:00,Resolved,176
2017-01-30T22:09:08.216000+00:00,In Progress,0
2017-01-30T22:09:08.216000+00:00,Patch Available,94
2017-01-30T22:09:08.216000+00:00,Reopened,5
2017-01-30T22:09:08.216000+00:00,Closed,1232
2017-01-30T22:09:08.216000+00:00,Open,485
2017-01-31T22:09:08.216000+00:00,Resolved,178
2017-01-31T22:09:08.216000+00:00,In Progress,0
2017-01-31T22:09:08.216000+00:00,Patch Available,93
2017-01-31T22:09:08.216000+00:00,Reopened,5
2017-01-31T22:09:08.216000+00:00,Closed,1232
2017-01-31T22:09:08.216000+00:00,Open,484
2017-02-01T22:09:08.216000+00:00,Resolved,178
2017-02-01T22:09:08.216000+00:00,In Progress,0
2017-02-01T22:09:08.216000+00:00,Patch Available,93
2017-02-01T22:09:08.216000+00:00,Reopened,5
2017-02-01T22:09:08.216000+00:00,Closed,1232
2017-02-01T22:09:08.216000+00:00,Open,484
2017-02-02T22:09:08.216000+00:00,Resolved,179
2017-02-02T22:09:08.216000+00:00,In Progress,0
2017-02-02T22:09:08.216000+00:00,Patch Available,93
2017-02-02T22:09:08.216000+00:00,Reopened,5
2017-02-02T22:09:08.216000+00:00,Closed,1232
2017-02-02T22:09:08.216000+00:00,Open,483
2017-02-03T22:09:08.216000+00:00,Resolved,179
2017-02-03T22:09:08.216000+00:00,In Progress,0
2017-02-03T22:09:08.216000+00:00,Patch Available,93
2017-02-03T22:09:08.216000+00:00,Reopened,5
2017-02-03T22:09:08.216000+00:00,Closed,1232
2017-02-03T22:09:08.216000+00:00,Open,483
2017-02-04T22:09:08.216000+00:00,Resolved,180
2017-02-04T22:09:08.216000+00:00,In Progress,0
2017-02-04T22:09:08.216000+00:00,Patch Available,94
2017-02-04T22:09:08.216000+00:00,Reopened,5
2017-02-04T22:09:08.216000+00:00,Closed,1232
2017-02-04T22:09:08.216000+00:00,Open,481
2017-02-05T22:09:08.216000+00:00,Resolved,180
2017-02-05T22:09:08.216000+00:00,In Progress,0
2017-02-05T22:09:08.216000+00:00,Patch Available,94
2017-02-05T22:09:08.216000+00:00,Reopened,5
2017-02-05T22:09:08.216000+00:00,Closed,1232
2017-02-05T22:09:08.216000+00:00,Open,481
2017-02-06T22:09:08.216000+00:00,Resolved,181
2017-02-06T22:09:08.216000+00:00,In Progress,0
2017-02-06T22:09:08.216000+00:00,Patch Available,93
2017-02-06T22:09:08.216000+00:00,Reopened,5
2017-02-06T22:09:08.216000+00:00,Closed,1232
2017-02-06T22:09:08.216000+00:00,Open,482
2017-02-07T22:09:08.216000+00:00,Resolved,182
2017-02-07T22:09:08.216000+00:00,In Progress,0
2017-02-07T22:09:08.216000+00:00,Patch Available,92
2017-02-07T22:09:08.216000+00:00,Reopened,5
2017-02-07T22:09:08.216000+00:00,Closed,1232
2017-02-07T22:09:08.216000+00:00,Open,482
2017-02-08T22:09:08.216000+00:00,Resolved,183
2017-02-08T22:09:08.216000+00:00,In Progress,0
2017-02-08T22:09:08.216000+00:00,Patch Available,91
2017-02-08T22:09:08.216000+00:00,Reopened,5
2017-02-08T22:09:08.216000+00:00,Closed,1232
2017-02-08T22:09:08.216000+00:00,Open,484
2017-02-09T22:09:08.216000+00:00,Resolved,185
2017-02-09T22:09:08.216000+00:00,In Progress,1
2017-02-09T22:09:08.216000+00:00,Patch Available,90
2017-02-09T22:09:08.216000+00:00,Reopened,5
2017-02-09T22:09:08.216000+00:00,Closed,1233
2017-02-09T22:09:08.216000+00:00,Open,482
2017-02-10T22:09:08.216000+00:00,Resolved,187
2017-02-10T22:09:08.216000+00:00,In Progress,1
2017-02-10T22:09:08.216000+00:00,Patch Available,88
2017-02-10T22:09:08.216000+00:00,Reopened,5
2017-02-10T22:09:08.216000+00:00,Closed,1233
2017-02-10T22:09:08.216000+00:00,Open,482
2017-02-11T22:09:08.216000+00:00,Resolved,187
2017-02-11T22:09:08.216000+00:00,In Progress,1
2017-02-11T22:09:08.216000+00:00,Patch Available,88
2017-02-11T22:09:08.216000+00:00,Reopened,5
2017-02-11T22:09:08.216000+00:00,Closed,1233
2017-02-11T22:09:08.216000+00:00,Open,482
2017-02-12T22:09:08.216000+00:00,Resolved,187
2017-02-12T22:09:08.216000+00:00,In Progress,1
2017-02-12T22:09:08.216000+00:00,Patch Available,88
2017-02-12T22:09:08.216000+00:00,Reopened,5
2017-02-12T22:09:08.216000+00:00,Closed,1233
2017-02-12T22:09:08.216000+00:00,Open,482
2017-02-13T22:09:08.216000+00:00,Resolved,187
2017-02-13T22:09:08.216000+00:00,In Progress,1
2017-02-13T22:09:08.216000+00:00,Patch Available,89
2017-02-13T22:09:08.216000+00:00,Reopened,5
2017-02-13T22:09:08.216000+00:00,Closed,1233
2017-02-13T22:09:08.216000+00:00,Open,481
2017-02-14T22:09:08.216000+00:00,Resolved,188
2017-02-14T22:09:08.216000+00:00,In Progress,1
2017-02-14T22:09:08.216000+00:00,Patch Available,91
2017-02-14T22:09:08.216000+00:00,Reopened,5
2017-02-14T22:09:08.216000+00:00,Closed,1233
2017-02-14T22:09:08.216000+00:00,Open,478
2017-02-15T22:09:08.216000+00:00,Resolved,189
2017-02-15T22:09:08.216000+00:00,In Progress,0
2017-02-15T22:09:08.216000+00:00,Patch Available,92
2017-02-15T22:09:08.216000+00:00,Reopened,5
2017-02-15T22:09:08.216000+00:00,Closed,1233
2017-02-15T22:09:08.216000+00:00,Open,478
2017-02-16T22:09:08.216000+00:00,Resolved,189
2017-02-16T22:09:08.216000+00:00,In Progress,0
2017-02-16T22:09:08.216000+00:00,Patch Available,92
2017-02-16T22:09:08.216000+00:00,Reopened,5
2017-02-16T22:09:08.216000+00:00,Closed,1233
2017-02-16T22:09:08.216000+00:00,Open,479
2017-02-17T22:09:08.216000+00:00,Resolved,189
2017-02-17T22:09:08.216000+00:00,In Progress,0
2017-02-17T22:09:08.216000+00:00,Patch Available,92
2017-02-17T22:09:08.216000+00:00,Reopened,5
2017-02-17T22:09:08.216000+00:00,Closed,1233
2017-02-17T22:09:08.216000+00:00,Open,479
2017-02-18T22:09:08.216000+00:00,Resolved,192
2017-02-18T22:09:08.216000+00:00,In Progress,0
2017-02-18T22:09:08.216000+00:00,Patch Available,92
2017-02-18T22:09:08.216000+00:00,Reopened,5
2017-02-18T22:09:08.216000+00:00,Closed,1233
2017-02-18T22:09:08.216000+00:00,Open,476
2017-02-19T22:09:08.216000+00:00,Resolved,193
2017-02-19T22:09:08.216000+00:00,In Progress,0
2017-02-19T22:09:08.216000+00:00,Patch Available,91
2017-02-19T22:09:08.216000+00:00,Reopened,5
2017-02-19T22:09:08.216000+00:00,Closed,1233
2017-02-19T22:09:08.216000+00:00,Open,476
2017-02-20T22:09:08.216000+00:00,Resolved,194
2017-02-20T22:09:08.216000+00:00,In Progress,0
2017-02-20T22:09:08.216000+00:00,Patch Available,91
2017-02-20T22:09:08.216000+00:00,Reopened,5
2017-02-20T22:09:08.216000+00:00,Closed,1233
2017-02-20T22:09:08.216000+00:00,Open,475
2017-02-21T22:09:08.216000+00:00,Resolved,195
2017-02-21T22:09:08.216000+00:00,In Progress,0
2017-02-21T22:09:08.216000+00:00,Patch Available,90
2017-02-21T22:09:08.216000+00:00,Reopened,5
2017-02-21T22:09:08.216000+00:00,Closed,1233
2017-02-21T22:09:08.216000+00:00,Open,475
2017-02-22T22:09:08.216000+00:00,Resolved,195
2017-02-22T22:09:08.216000+00:00,In Progress,0
2017-02-22T22:09:08.216000+00:00,Patch Available,90
2017-02-22T22:09:08.216000+00:00,Reopened,5
2017-02-22T22:09:08.216000+00:00,Closed,1233
2017-02-22T22:09:08.216000+00:00,Open,475
2017-02-23T22:09:08.216000+00:00,Resolved,195
2017-02-23T22:09:08.216000+00:00,In Progress,0
2017-02-23T22:09:08.216000+00:00,Patch Available,91
2017-02-23T22:09:08.216000+00:00,Reopened,5
2017-02-23T22:09:08.216000+00:00,Closed,1233
2017-02-23T22:09:08.216000+00:00,Open,475
2017-02-24T22:09:08.216000+00:00,Resolved,195
2017-02-24T22:09:08.216000+00:00,In Progress,0
2017-02-24T22:09:08.216000+00:00,Patch Available,91
2017-02-24T22:09:08.216000+00:00,Reopened,5
2017-02-24T22:09:08.216000+00:00,Closed,1233
2017-02-24T22:09:08.216000+00:00,Open,475
2017-02-25T22:09:08.216000+00:00,Resolved,195
2017-02-25T22:09:08.216000+00:00,In Progress,0
2017-02-25T22:09:08.216000+00:00,Patch Available,91
2017-02-25T22:09:08.216000+00:00,Reopened,5
2017-02-25T22:09:08.216000+00:00,Closed,1233
2017-02-25T22:09:08.216000+00:00,Open,475
2017-02-26T22:09:08.216000+00:00,Resolved,195
2017-02-26T22:09:08.216000+00:00,In Progress,0
2017-02-26T22:09:08.216000+00:00,Patch Available,91
2017-02-26T22:09:08.216000+00:00,Reopened,5
2017-02-26T22:09:08.216000+00:00,Closed,1233
2017-02-26T22:09:08.216000+00:00,Open,475
2017-02-27T22:09:08.216000+00:00,Resolved,195
2017-02-27T22:09:08.216000+00:00,In Progress,0
2017-02-27T22:09:08.216000+00:00,Patch Available,91
2017-02-27T22:09:08.216000+00:00,Reopened,5
2017-02-27T22:09:08.216000+00:00,Closed,1233
2017-02-27T22:09:08.216000+00:00,Open,475
2017-02-28T22:09:08.216000+00:00,Resolved,196
2017-02-28T22:09:08.216000+00:00,In Progress,0
2017-02-28T22:09:08.216000+00:00,Patch Available,93
2017-02-28T22:09:08.216000+00:00,Reopened,5
2017-02-28T22:09:08.216000+00:00,Closed,1233
2017-02-28T22:09:08.216000+00:00,Open,472
2017-03-01T22:09:08.216000+00:00,Resolved,196
2017-03-01T22:09:08.216000+00:00,In Progress,0
2017-03-01T22:09:08.216000+00:00,Patch Available,93
2017-03-01T22:09:08.216000+00:00,Reopened,5
2017-03-01T22:09:08.216000+00:00,Closed,1233
2017-03-01T22:09:08.216000+00:00,Open,472
2017-03-02T22:09:08.216000+00:00,Resolved,196
2017-03-02T22:09:08.216000+00:00,In Progress,0
2017-03-02T22:09:08.216000+00:00,Patch Available,93
2017-03-02T22:09:08.216000+00:00,Reopened,5
2017-03-02T22:09:08.216000+00:00,Closed,1233
2017-03-02T22:09:08.216000+00:00,Open,472
2017-03-03T22:09:08.216000+00:00,Resolved,196
2017-03-03T22:09:08.216000+00:00,In Progress,0
2017-03-03T22:09:08.216000+00:00,Patch Available,93
2017-03-03T22:09:08.216000+00:00,Reopened,5
2017-03-03T22:09:08.216000+00:00,Closed,1233
2017-03-03T22:09:08.216000+00:00,Open,473
2017-03-04T22:09:08.216000+00:00,Resolved,196
2017-03-04T22:09:08.216000+00:00,In Progress,0
2017-03-04T22:09:08.216000+00:00,Patch Available,93
2017-03-04T22:09:08.216000+00:00,Reopened,5
2017-03-04T22:09:08.216000+00:00,Closed,1233
2017-03-04T22:09:08.216000+00:00,Open,473
2017-03-05T22:09:08.216000+00:00,Resolved,196
2017-03-05T22:09:08.216000+00:00,In Progress,0
2017-03-05T22:09:08.216000+00:00,Patch Available,93
2017-03-05T22:09:08.216000+00:00,Reopened,5
2017-03-05T22:09:08.216000+00:00,Closed,1233
2017-03-05T22:09:08.216000+00:00,Open,473
2017-03-06T22:09:08.216000+00:00,Resolved,196
2017-03-06T22:09:08.216000+00:00,In Progress,0
2017-03-06T22:09:08.216000+00:00,Patch Available,93
2017-03-06T22:09:08.216000+00:00,Reopened,5
2017-03-06T22:09:08.216000+00:00,Closed,1233
2017-03-06T22:09:08.216000+00:00,Open,473
2017-03-07T22:09:08.216000+00:00,Resolved,196
2017-03-07T22:09:08.216000+00:00,In Progress,0
2017-03-07T22:09:08.216000+00:00,Patch Available,93
2017-03-07T22:09:08.216000+00:00,Reopened,5
2017-03-07T22:09:08.216000+00:00,Closed,1233
2017-03-07T22:09:08.216000+00:00,Open,473
2017-03-08T22:09:08.216000+00:00,Resolved,196
2017-03-08T22:09:08.216000+00:00,In Progress,0
2017-03-08T22:09:08.216000+00:00,Patch Available,93
2017-03-08T22:09:08.216000+00:00,Reopened,5
2017-03-08T22:09:08.216000+00:00,Closed,1233
2017-03-08T22:09:08.216000+00:00,Open,473
2017-03-09T22:09:08.216000+00:00,Resolved,196
2017-03-09T22:09:08.216000+00:00,In Progress,0
2017-03-09T22:09:08.216000+00:00,Patch Available,93
2017-03-09T22:09:08.216000+00:00,Reopened,5
2017-03-09T22:09:08.216000+00:00,Closed,1233
2017-03-09T22:09:08.216000+00:00,Open,473
2017-03-10T22:09:08.216000+00:00,Resolved,196
2017-03-10T22:09:08.216000+00:00,In Progress,0
2017-03-10T22:09:08.216000+00:00,Patch Available,93
2017-03-10T22:09:08.216000+00:00,Reopened,5
2017-03-10T22:09:08.216000+00:00,Closed,1233
2017-03-10T22:09:08.216000+00:00,Open,473
2017-03-11T22:09:08.216000+00:00,Resolved,196
2017-03-11T22:09:08.216000+00:00,In Progress,0
2017-03-11T22:09:08.216000+00:00,Patch Available,93
2017-03-11T22:09:08.216000+00:00,Reopened,5
2017-03-11T22:09:08.216000+00:00,Closed,1233
2017-03-11T22:09:08.216000+00:00,Open,473
2017-03-12T22:09:08.216000+00:00,Resolved,196
2017-03-12T22:09:08.216000+00:00,In Progress,0
2017-03-12T22:09:08.216000+00:00,Patch Available,93
2017-03-12T22:09:08.216000+00:00,Reopened,5
2017-03-12T22:09:08.216000+00:00,Closed,1233
2017-03-12T22:09:08.216000+00:00,Open,473
2017-03-13T22:09:08.216000+00:00,Resolved,196
2017-03-13T22:09:08.216000+00:00,In Progress,0
2017-03-13T22:09:08.216000+00:00,Patch Available,93
2017-03-13T22:09:08.216000+00:00,Reopened,5
2017-03-13T22:09:08.216000+00:00,Closed,1233
2017-03-13T22:09:08.216000+00:00,Open,473
2017-03-14T22:09:08.216000+00:00,Resolved,196
2017-03-14T22:09:08.216000+00:00,In Progress,0
2017-03-14T22:09:08.216000+00:00,Patch Available,94
2017-03-14T22:09:08.216000+00:00,Reopened,5
2017-03-14T22:09:08.216000+00:00,Closed,1233
2017-03-14T22:09:08.216000+00:00,Open,472
2017-03-15T22:09:08.216000+00:00,Resolved,196
2017-03-15T22:09:08.216000+00:00,In Progress,0
2017-03-15T22:09:08.216000+00:00,Patch Available,94
2017-03-15T22:09:08.216000+00:00,Reopened,5
2017-03-15T22:09:08.216000+00:00,Closed,1233
2017-03-15T22:09:08.216000+00:00,Open,474
2017-03-16T22:09:08.216000+00:00,Resolved,196
2017-03-16T22:09:08.216000+00:00,In Progress,0
2017-03-16T22:09:08.216000+00:00,Patch Available,96
2017-03-16T22:09:08.216000+00:00,Reopened,5
2017-03-16T22:09:08.216000+00:00,Closed,1233
2017-03-16T22:09:08.216000+00:00,Open,475
2017-03-17T22:09:08.216000+00:00,Resolved,196
2017-03-17T22:09:08.216000+00:00,In Progress,0
2017-03-17T22:09:08.216000+00:00,Patch Available,96
2017-03-17T22:09:08.216000+00:00,Reopened,5
2017-03-17T22:09:08.216000+00:00,Closed,1233
2017-03-17T22:09:08.216000+00:00,Open,475
2017-03-18T22:09:08.216000+00:00,Resolved,196
2017-03-18T22:09:08.216000+00:00,In Progress,0
2017-03-18T22:09:08.216000+00:00,Patch Available,96
2017-03-18T22:09:08.216000+00:00,Reopened,5
2017-03-18T22:09:08.216000+00:00,Closed,1233
2017-03-18T22:09:08.216000+00:00,Open,476
2017-03-19T22:09:08.216000+00:00,Resolved,196
2017-03-19T22:09:08.216000+00:00,In Progress,0
2017-03-19T22:09:08.216000+00:00,Patch Available,96
2017-03-19T22:09:08.216000+00:00,Reopened,5
2017-03-19T22:09:08.216000+00:00,Closed,1233
2017-03-19T22:09:08.216000+00:00,Open,476
2017-03-20T22:09:08.216000+00:00,Resolved,196
2017-03-20T22:09:08.216000+00:00,In Progress,0
2017-03-20T22:09:08.216000+00:00,Patch Available,96
2017-03-20T22:09:08.216000+00:00,Reopened,5
2017-03-20T22:09:08.216000+00:00,Closed,1233
2017-03-20T22:09:08.216000+00:00,Open,476
2017-03-21T22:09:08.216000+00:00,Resolved,196
2017-03-21T22:09:08.216000+00:00,In Progress,0
2017-03-21T22:09:08.216000+00:00,Patch Available,96
2017-03-21T22:09:08.216000+00:00,Reopened,5
2017-03-21T22:09:08.216000+00:00,Closed,1233
2017-03-21T22:09:08.216000+00:00,Open,476
2017-03-22T22:09:08.216000+00:00,Resolved,196
2017-03-22T22:09:08.216000+00:00,In Progress,0
2017-03-22T22:09:08.216000+00:00,Patch Available,96
2017-03-22T22:09:08.216000+00:00,Reopened,5
2017-03-22T22:09:08.216000+00:00,Closed,1233
2017-03-22T22:09:08.216000+00:00,Open,476
2017-03-23T22:09:08.216000+00:00,Resolved,197
2017-03-23T22:09:08.216000+00:00,In Progress,0
2017-03-23T22:09:08.216000+00:00,Patch Available,96
2017-03-23T22:09:08.216000+00:00,Reopened,5
2017-03-23T22:09:08.216000+00:00,Closed,1233
2017-03-23T22:09:08.216000+00:00,Open,476
2017-03-24T22:09:08.216000+00:00,Resolved,196
2017-03-24T22:09:08.216000+00:00,In Progress,0
2017-03-24T22:09:08.216000+00:00,Patch Available,96
2017-03-24T22:09:08.216000+00:00,Reopened,6
2017-03-24T22:09:08.216000+00:00,Closed,1233
2017-03-24T22:09:08.216000+00:00,Open,476
2017-03-25T22:09:08.216000+00:00,Resolved,196
2017-03-25T22:09:08.216000+00:00,In Progress,0
2017-03-25T22:09:08.216000+00:00,Patch Available,96
2017-03-25T22:09:08.216000+00:00,Reopened,6
2017-03-25T22:09:08.216000+00:00,Closed,1233
2017-03-25T22:09:08.216000+00:00,Open,476
2017-03-26T22:09:08.216000+00:00,Resolved,197
2017-03-26T22:09:08.216000+00:00,In Progress,0
2017-03-26T22:09:08.216000+00:00,Patch Available,97
2017-03-26T22:09:08.216000+00:00,Reopened,5
2017-03-26T22:09:08.216000+00:00,Closed,1233
2017-03-26T22:09:08.216000+00:00,Open,476
2017-03-27T22:09:08.216000+00:00,Resolved,197
2017-03-27T22:09:08.216000+00:00,In Progress,0
2017-03-27T22:09:08.216000+00:00,Patch Available,97
2017-03-27T22:09:08.216000+00:00,Reopened,5
2017-03-27T22:09:08.216000+00:00,Closed,1233
2017-03-27T22:09:08.216000+00:00,Open,476
2017-03-28T22:09:08.216000+00:00,Resolved,197
2017-03-28T22:09:08.216000+00:00,In Progress,0
2017-03-28T22:09:08.216000+00:00,Patch Available,97
2017-03-28T22:09:08.216000+00:00,Reopened,5
2017-03-28T22:09:08.216000+00:00,Closed,1233
2017-03-28T22:09:08.216000+00:00,Open,477
2017-03-29T22:09:08.216000+00:00,Resolved,197
2017-03-29T22:09:08.216000+00:00,In Progress,0
2017-03-29T22:09:08.216000+00:00,Patch Available,97
2017-03-29T22:09:08.216000+00:00,Reopened,5
2017-03-29T22:09:08.216000+00:00,Closed,1233
2017-03-29T22:09:08.216000+00:00,Open,477
2017-03-30T22:09:08.216000+00:00,Resolved,197
2017-03-30T22:09:08.216000+00:00,In Progress,0
2017-03-30T22:09:08.216000+00:00,Patch Available,97
2017-03-30T22:09:08.216000+00:00,Reopened,5
2017-03-30T22:09:08.216000+00:00,Closed,1233
2017-03-30T22:09:08.216000+00:00,Open,478
2017-03-31T22:09:08.216000+00:00,Resolved,197
2017-03-31T22:09:08.216000+00:00,In Progress,0
2017-03-31T22:09:08.216000+00:00,Patch Available,97
2017-03-31T22:09:08.216000+00:00,Reopened,5
2017-03-31T22:09:08.216000+00:00,Closed,1233
2017-03-31T22:09:08.216000+00:00,Open,478
2017-04-01T22:09:08.216000+00:00,Resolved,197
2017-04-01T22:09:08.216000+00:00,In Progress,0
2017-04-01T22:09:08.216000+00:00,Patch Available,97
2017-04-01T22:09:08.216000+00:00,Reopened,5
2017-04-01T22:09:08.216000+00:00,Closed,1233
2017-04-01T22:09:08.216000+00:00,Open,478
2017-04-02T22:09:08.216000+00:00,Resolved,197
2017-04-02T22:09:08.216000+00:00,In Progress,0
2017-04-02T22:09:08.216000+00:00,Patch Available,97
2017-04-02T22:09:08.216000+00:00,Reopened,5
2017-04-02T22:09:08.216000+00:00,Closed,1233
2017-04-02T22:09:08.216000+00:00,Open,478
2017-04-03T22:09:08.216000+00:00,Resolved,197
2017-04-03T22:09:08.216000+00:00,In Progress,2
2017-04-03T22:09:08.216000+00:00,Patch Available,97
2017-04-03T22:09:08.216000+00:00,Reopened,5
2017-04-03T22:09:08.216000+00:00,Closed,1233
2017-04-03T22:09:08.216000+00:00,Open,477
2017-04-04T22:09:08.216000+00:00,Resolved,198
2017-04-04T22:09:08.216000+00:00,In Progress,2
2017-04-04T22:09:08.216000+00:00,Patch Available,97
2017-04-04T22:09:08.216000+00:00,Reopened,5
2017-04-04T22:09:08.216000+00:00,Closed,1233
2017-04-04T22:09:08.216000+00:00,Open,476
2017-04-05T22:09:08.216000+00:00,Resolved,199
2017-04-05T22:09:08.216000+00:00,In Progress,2
2017-04-05T22:09:08.216000+00:00,Patch Available,96
2017-04-05T22:09:08.216000+00:00,Reopened,5
2017-04-05T22:09:08.216000+00:00,Closed,1234
2017-04-05T22:09:08.216000+00:00,Open,476
2017-04-06T22:09:08.216000+00:00,Resolved,200
2017-04-06T22:09:08.216000+00:00,In Progress,2
2017-04-06T22:09:08.216000+00:00,Patch Available,96
2017-04-06T22:09:08.216000+00:00,Reopened,5
2017-04-06T22:09:08.216000+00:00,Closed,1234
2017-04-06T22:09:08.216000+00:00,Open,475
2017-04-07T22:09:08.216000+00:00,Resolved,201
2017-04-07T22:09:08.216000+00:00,In Progress,2
2017-04-07T22:09:08.216000+00:00,Patch Available,96
2017-04-07T22:09:08.216000+00:00,Reopened,5
2017-04-07T22:09:08.216000+00:00,Closed,1234
2017-04-07T22:09:08.216000+00:00,Open,475
2017-04-08T22:09:08.216000+00:00,Resolved,201
2017-04-08T22:09:08.216000+00:00,In Progress,2
2017-04-08T22:09:08.216000+00:00,Patch Available,96
2017-04-08T22:09:08.216000+00:00,Reopened,5
2017-04-08T22:09:08.216000+00:00,Closed,1234
2017-04-08T22:09:08.216000+00:00,Open,475
2017-04-09T22:09:08.216000+00:00,Resolved,201
2017-04-09T22:09:08.216000+00:00,In Progress,2
2017-04-09T22:09:08.216000+00:00,Patch Available,97
2017-04-09T22:09:08.216000+00:00,Reopened,5
2017-04-09T22:09:08.216000+00:00,Closed,1234
2017-04-09T22:09:08.216000+00:00,Open,475
2017-04-10T22:09:08.216000+00:00,Resolved,201
2017-04-10T22:09:08.216000+00:00,In Progress,2
2017-04-10T22:09:08.216000+00:00,Patch Available,97
2017-04-10T22:09:08.216000+00:00,Reopened,5
2017-04-10T22:09:08.216000+00:00,Closed,1234
2017-04-10T22:09:08.216000+00:00,Open,477
2017-04-11T22:09:08.216000+00:00,Resolved,201
2017-04-11T22:09:08.216000+00:00,In Progress,2
2017-04-11T22:09:08.216000+00:00,Patch Available,97
2017-04-11T22:09:08.216000+00:00,Reopened,5
2017-04-11T22:09:08.216000+00:00,Closed,1234
2017-04-11T22:09:08.216000+00:00,Open,478
2017-04-12T22:09:08.216000+00:00,Resolved,203
2017-04-12T22:09:08.216000+00:00,In Progress,0
2017-04-12T22:09:08.216000+00:00,Patch Available,97
2017-04-12T22:09:08.216000+00:00,Reopened,5
2017-04-12T22:09:08.216000+00:00,Closed,1234
2017-04-12T22:09:08.216000+00:00,Open,479
2017-04-13T22:09:08.216000+00:00,Resolved,203
2017-04-13T22:09:08.216000+00:00,In Progress,0
2017-04-13T22:09:08.216000+00:00,Patch Available,97
2017-04-13T22:09:08.216000+00:00,Reopened,5
2017-04-13T22:09:08.216000+00:00,Closed,1234
2017-04-13T22:09:08.216000+00:00,Open,479
2017-04-14T22:09:08.216000+00:00,Resolved,203
2017-04-14T22:09:08.216000+00:00,In Progress,0
2017-04-14T22:09:08.216000+00:00,Patch Available,99
2017-04-14T22:09:08.216000+00:00,Reopened,5
2017-04-14T22:09:08.216000+00:00,Closed,1234
2017-04-14T22:09:08.216000+00:00,Open,479
2017-04-15T22:09:08.216000+00:00,Resolved,203
2017-04-15T22:09:08.216000+00:00,In Progress,0
2017-04-15T22:09:08.216000+00:00,Patch Available,99
2017-04-15T22:09:08.216000+00:00,Reopened,5
2017-04-15T22:09:08.216000+00:00,Closed,1234
2017-04-15T22:09:08.216000+00:00,Open,479
2017-04-16T22:09:08.216000+00:00,Resolved,203
2017-04-16T22:09:08.216000+00:00,In Progress,0
2017-04-16T22:09:08.216000+00:00,Patch Available,100
2017-04-16T22:09:08.216000+00:00,Reopened,5
2017-04-16T22:09:08.216000+00:00,Closed,1234
2017-04-16T22:09:08.216000+00:00,Open,479
2017-04-17T22:09:08.216000+00:00,Resolved,203
2017-04-17T22:09:08.216000+00:00,In Progress,0
2017-04-17T22:09:08.216000+00:00,Patch Available,100
2017-04-17T22:09:08.216000+00:00,Reopened,5
2017-04-17T22:09:08.216000+00:00,Closed,1234
2017-04-17T22:09:08.216000+00:00,Open,479
2017-04-18T22:09:08.216000+00:00,Resolved,205
2017-04-18T22:09:08.216000+00:00,In Progress,0
2017-04-18T22:09:08.216000+00:00,Patch Available,100
2017-04-18T22:09:08.216000+00:00,Reopened,5
2017-04-18T22:09:08.216000+00:00,Closed,1234
2017-04-18T22:09:08.216000+00:00,Open,477
2017-04-19T22:09:08.216000+00:00,Resolved,205
2017-04-19T22:09:08.216000+00:00,In Progress,0
2017-04-19T22:09:08.216000+00:00,Patch Available,100
2017-04-19T22:09:08.216000+00:00,Reopened,5
2017-04-19T22:09:08.216000+00:00,Closed,1234
2017-04-19T22:09:08.216000+00:00,Open,477
2017-04-20T22:09:08.216000+00:00,Resolved,205
2017-04-20T22:09:08.216000+00:00,In Progress,0
2017-04-20T22:09:08.216000+00:00,Patch Available,100
2017-04-20T22:09:08.216000+00:00,Reopened,5
2017-04-20T22:09:08.216000+00:00,Closed,1234
2017-04-20T22:09:08.216000+00:00,Open,477
2017-04-21T22:09:08.216000+00:00,Resolved,205
2017-04-21T22:09:08.216000+00:00,In Progress,0
2017-04-21T22:09:08.216000+00:00,Patch Available,100
2017-04-21T22:09:08.216000+00:00,Reopened,5
2017-04-21T22:09:08.216000+00:00,Closed,1234
2017-04-21T22:09:08.216000+00:00,Open,477
2017-04-22T22:09:08.216000+00:00,Resolved,205
2017-04-22T22:09:08.216000+00:00,In Progress,0
2017-04-22T22:09:08.216000+00:00,Patch Available,100
2017-04-22T22:09:08.216000+00:00,Reopened,5
2017-04-22T22:09:08.216000+00:00,Closed,1234
2017-04-22T22:09:08.216000+00:00,Open,478
2017-04-23T22:09:08.216000+00:00,Resolved,205
2017-04-23T22:09:08.216000+00:00,In Progress,0
2017-04-23T22:09:08.216000+00:00,Patch Available,100
2017-04-23T22:09:08.216000+00:00,Reopened,5
2017-04-23T22:09:08.216000+00:00,Closed,1234
2017-04-23T22:09:08.216000+00:00,Open,478
2017-04-24T22:09:08.216000+00:00,Resolved,205
2017-04-24T22:09:08.216000+00:00,In Progress,0
2017-04-24T22:09:08.216000+00:00,Patch Available,100
2017-04-24T22:09:08.216000+00:00,Reopened,5
2017-04-24T22:09:08.216000+00:00,Closed,1234
